,total words per comment,frequency of large words per comment,Simpson,Sichel,Average sentence length per comment,Frequency of used punctuation per comment,Frequency of repeated occurrence of whitespace per comment,Number of grammar mistakes per comment,Uppercase word usage per comment,Ease reading for the content,Gunning Fog value for the content
3441,58,9,0.07127265212280905,0.007614213197969543,130.66666666666666,14,0,2,12,60.2,12.7
3442,59,6,0.05938338600989923,0.012195121951219513,136.0,17,0,2,12,49.15,16.02
3443,93,13,0.0650968269842713,0.0077279752704791345,80.0,20,0,1,31,61.4,13.92
3444,74,9,0.06666331422441246,0.0081799591002045,121.5,17,0,3,22,56.2,14.97
3445,82,8,0.06769400110071547,0.0162748643761302,91.33333333333333,16,0,2,27,52.45,15.83
3446,59,7,0.0666616289467387,0.02506265664160401,79.0,16,0,4,17,62.9,10.82
3447,91,23,0.061280203543039556,0.0056179775280898875,177.25,25,0,5,24,34.35,19.67
3448,115,14,0.06474867141592602,0.008939974457215836,111.0,23,0,3,37,48.6,14.46
3449,54,7,0.06355969046169897,0.021505376344086023,73.6,12,0,2,18,63.9,12.47
3450,62,5,0.0631999070019762,0.01015228426395939,78.0,23,0,8,18,65.25,12.68
3451,92,10,0.06705293298331184,0.00964630225080386,154.75,22,0,2,28,57.55,15.72
3452,76,8,0.06711042670508172,0.018292682926829267,60.625,13,0,2,25,71.05,10.12
3453,153,17,0.06478477982749373,0.0040609137055837565,74.76923076923077,30,1,4,47,62.0,11.92
3454,93,1,0.0732746293369459,0.007751937984496124,102.4,18,0,2,18,79.5,10.02
3455,55,6,0.07736725975306322,0.025139664804469275,178.5,6,0,1,15,47.2,18.27
3456,76,7,0.06667206448594767,0.00847457627118644,117.25,12,0,0,21,67.4,13.39
3457,87,6,0.06585292344786015,0.018083182640144666,109.8,30,0,1,25,63.15,11.56
3458,78,8,0.0678724346670604,0.01727447216890595,64.25,16,0,2,25,55.85,13.92
3459,154,18,0.06878739232651988,0.004911591355599214,112.22222222222223,27,0,9,42,63.45,12.81
3460,80,12,0.06710022901333985,0.0055248618784530384,76.71428571428571,15,0,2,26,63.3,12.06
3461,79,5,0.0663430567527106,0.02127659574468085,77.66666666666667,18,0,2,22,70.6,11.89
3462,70,11,0.06932956481981796,0.010183299389002037,491.0,10,1,1,21,-1.16,35.43
3463,173,14,0.06890375130521784,0.005494505494505495,98.36363636363636,32,0,1,54,63.25,12.93
3464,192,31,0.06173565594205263,0.006772009029345372,77.23529411764706,49,0,6,48,61.9,12.2
3465,129,12,0.06750514857310971,0.01090909090909091,90.77777777777777,25,0,3,42,60.4,12.23
3466,108,20,0.06340226866542654,0.006747638326585695,184.5,21,0,4,31,41.85,18.95
3467,157,25,0.06772021790523176,0.004625346901017576,153.57142857142858,28,0,1,47,46.45,16.86
3468,103,14,0.06467444054079916,0.00904977375565611,82.0,25,0,4,22,73.5,10.99
3469,53,10,0.06392571159410537,0.023316062176165803,76.4,9,0,0,19,46.55,16.32
3470,102,10,0.07027687141030778,0.007716049382716049,63.9,21,0,1,31,69.25,10.4
3471,144,10,0.06960794094173982,0.013392857142857142,80.54545454545455,23,0,3,38,66.15,12.15
3472,138,25,0.07151683212245576,0.007368421052631579,78.25,27,0,5,43,56.35,14.28
3473,59,7,0.07216533796803566,0.015037593984962405,65.66666666666667,9,0,1,15,59.05,10.7
3474,100,18,0.06616015907863128,0.006915629322268326,119.66666666666667,27,0,5,29,46.3,17.48
3475,68,7,0.07213961826426235,0.011467889908256881,108.25,15,0,3,18,63.75,13.29
3476,101,14,0.06682979954705563,0.0030165912518853697,109.66666666666667,17,0,2,24,63.75,14.24
3477,103,17,0.06659254334685892,0.004143646408839779,144.0,16,0,5,32,48.25,18.34
3478,70,4,0.061208591015868466,0.019559902200488997,50.25,14,0,1,30,83.45,7.52
3479,74,8,0.07323416840640219,0.020833333333333332,119.25,10,0,0,24,56.2,13.35
3480,111,21,0.06834099752387689,0.00648508430609598,127.66666666666667,16,0,2,30,50.35,15.69
3481,92,10,0.06913477537437605,0.014975041597337771,99.33333333333333,14,0,3,29,59.4,14.38
3482,109,12,0.0686303387334315,0.013235294117647059,96.28571428571429,16,0,1,34,62.35,13.52
3483,67,4,0.06281399194932442,0.011389521640091117,72.33333333333333,20,0,2,19,67.15,11.33
3484,56,3,0.06447894772526952,0.02616279069767442,68.0,14,0,1,16,75.2,10.91
3485,81,9,0.0668931876928208,0.0074487895716946,66.25,17,0,0,18,68.95,12.05
3486,60,9,0.06668696072050889,0.016018306636155607,145.0,17,0,1,16,42.35,16.09
3487,94,13,0.06872997342209196,0.011023622047244094,105.0,15,0,1,28,53.15,12.24
3488,84,6,0.06900880978706707,0.011320754716981131,176.0,20,0,4,18,59.55,14.11
3489,77,11,0.06203049795330844,0.015473887814313346,85.33333333333333,22,0,4,24,59.5,15.03
3490,56,5,0.06633961069789523,0.014044943820224719,88.25,12,0,2,17,66.55,12.03
3491,54,11,0.058338680926916235,0.018666666666666668,52.714285714285715,15,0,5,19,59.85,11.75
3492,64,4,0.06417021276595744,0.013297872340425532,93.25,10,0,1,20,70.4,11.4
3493,69,10,0.057582092967620485,0.022779043280182234,61.857142857142854,18,0,1,24,46.15,18.49
3494,63,9,0.06591905487101388,0.015021459227467811,65.71428571428571,10,0,0,23,48.15,13.12
3495,104,10,0.07159084905161937,0.01566951566951567,116.16666666666667,25,0,3,23,48.25,14.84
3496,94,8,0.06919275123558485,0.008223684210526315,120.8,18,0,0,23,67.6,12.63
3497,138,24,0.06771950433476102,0.005241090146750524,118.375,20,0,2,38,51.55,16.49
3498,93,10,0.06576816417082641,0.0066555740432612314,99.33333333333333,17,0,0,27,65.05,13.51
3499,64,19,0.06642683581053362,0.015873015873015872,83.16666666666667,15,0,3,24,52.3,13.66
3500,63,10,0.06407988123563743,0.01126126126126126,110.25,19,0,3,16,47.85,18.56
3501,66,12,0.06436366373146683,0.011627906976744186,102.4,27,0,2,27,40.65,18.72
3502,61,5,0.0653256051824071,0.016666666666666666,83.2,21,0,3,19,65.55,11.33
3503,68,5,0.0708237105465743,0.016166281755196306,143.66666666666666,16,0,3,25,46.55,19.48
3504,79,12,0.06720570335593809,0.00528169014084507,80.28571428571429,16,0,0,25,51.7,15.15
3505,66,9,0.06580464503376711,0.008547008547008548,77.16666666666667,14,0,0,20,49.8,14.37
3506,71,4,0.06431307397664866,0.002145922746781116,115.75,20,0,3,17,72.2,9.06
3507,53,4,0.0711265103056148,0.017857142857142856,167.5,11,1,3,8,54.05,15.88
3508,83,8,0.06548281133118676,0.007207207207207207,138.0,21,0,4,17,47.0,18.79
3509,51,5,0.06747360288436777,0.0056657223796034,87.5,9,0,0,10,61.9,12.96
3510,67,12,0.06933622551398047,0.006535947712418301,91.0,14,0,0,17,61.3,14.91
3511,87,6,0.07226001511715797,0.009259259259259259,134.25,17,0,2,25,64.6,15.16
3512,51,5,0.07136031800634479,0.012345679012345678,107.33333333333333,12,0,1,13,63.55,12.29
3513,87,5,0.06607669616519174,0.008849557522123894,112.2,19,0,5,20,66.25,13.16
3514,56,6,0.06394199077125906,0.016216216216216217,91.75,15,0,2,18,56.0,15.34
3515,67,9,0.07169482499878976,0.008791208791208791,151.0,11,0,1,16,52.4,18.47
3516,72,7,0.057564137280422076,0.012526096033402923,95.0,18,0,6,19,3.7,35.16
3517,166,19,0.06943591137691994,0.0028544243577545195,149.28571428571428,23,0,2,34,51.0,16.95
3518,126,9,0.06657034681596244,0.01903553299492386,86.66666666666667,22,0,1,33,64.75,13.62
3519,81,4,0.07522808732486151,0.016129032258064516,123.25,16,0,0,18,66.1,12.56
3520,97,14,0.06672046165884193,0.003125,90.57142857142857,21,0,3,22,64.55,13.9
3521,50,6,0.06853125884959438,0.008645533141210375,173.0,9,0,0,15,43.85,17.2
3522,61,3,0.069649477586788,0.011594202898550725,114.33333333333333,9,0,0,12,71.95,12.05
3523,57,8,0.06453578368408919,0.03151862464183381,69.0,14,0,3,15,60.7,12.74
3524,68,19,0.058610790298630575,0.009074410163339383,183.0,14,0,2,19,28.6,24.96
3525,72,11,0.06530740030524791,0.011857707509881422,100.4,11,0,1,24,48.6,14.09
3526,166,21,0.06712992149885354,0.001763668430335097,93.58333333333333,26,0,2,49,52.35,16.05
3527,121,22,0.06302218399199881,0.013528748590755355,125.85714285714286,21,0,4,42,45.7,17.5
3528,79,9,0.06463001806816056,0.013011152416356878,88.83333333333333,14,0,1,23,53.05,14.42
3529,175,26,0.0639140832994901,0.006420545746388443,94.92307692307692,35,1,8,65,54.25,12.47
3530,74,13,0.06255037660857724,0.0223463687150838,88.66666666666667,15,0,3,24,60.1,11.87
3531,58,9,0.06101515858781908,0.027227722772277228,201.0,14,1,3,13,22.55,28.72
3532,105,23,0.061185393697708965,0.01020408163265306,129.83333333333334,39,1,15,47,11.5,29.14
3533,112,6,0.06668975411863651,0.01291248206599713,86.25,22,0,0,26,66.55,11.31
3534,132,19,0.06309257927645207,0.007633587786259542,90.8,36,0,10,38,54.25,13.47
3535,107,9,0.06982188078568237,0.0029154518950437317,113.5,16,0,1,29,62.75,13.85
3536,94,9,0.07073918590772525,0.011217948717948718,88.28571428571429,19,0,0,28,61.3,13.45
3537,56,13,0.06108709517397774,0.024271844660194174,81.6,18,0,6,19,51.8,15.91
3538,67,2,0.06984316297930705,0.007317073170731708,81.2,12,0,0,18,73.0,10.73
3539,92,12,0.06568153698905152,0.004580152671755725,81.0,20,0,5,28,49.9,15.67
3540,163,29,0.06548065726484667,0.003389830508474576,130.33333333333334,24,0,4,47,42.6,19.69
3541,119,23,0.06409596154671472,0.010416666666666666,143.16666666666666,22,0,3,28,46.0,16.55
3542,56,7,0.06747786058130886,0.015873015873015872,125.33333333333333,8,0,2,14,50.55,14.59
3543,52,11,0.05665413533834586,0.025,132.66666666666666,12,0,3,24,28.15,21.54
3544,114,21,0.05784790421463303,0.0117096018735363,105.875,42,0,11,40,43.25,16.37
3545,86,9,0.06493604701408696,0.008210180623973728,202.33333333333334,16,0,0,18,34.3,22.64
3546,63,12,0.06007484918447904,0.023706896551724137,76.5,22,0,4,21,48.15,16.02
3547,110,17,0.07018030513176142,0.005547850208044383,89.25,22,0,3,34,62.5,11.43
3548,94,13,0.06915267667013322,0.0110062893081761,158.25,22,1,8,24,32.7,22.23
3549,50,5,0.06377692376441148,0.01791044776119403,83.0,12,0,2,17,62.2,13.8
3550,118,20,0.06387675587966149,0.018796992481203006,98.875,35,0,7,38,56.05,13.12
3551,62,8,0.06821510269786131,0.007371007371007371,67.0,12,0,1,15,64.4,10.57
3552,75,5,0.07162190827712017,0.01646090534979424,59.875,12,0,3,25,62.2,11.4
3553,51,7,0.06504065040650406,0.027439024390243903,64.8,11,0,0,17,76.2,11.14
3554,52,9,0.06715912588488766,0.01662049861495845,59.333333333333336,17,0,7,22,60.15,13.48
3555,50,8,0.0683652476657699,0.019662921348314606,58.5,9,0,1,17,44.65,15.4
3556,101,11,0.06561809785154944,0.005970149253731343,110.83333333333333,18,0,1,27,54.5,16.4
3557,128,20,0.06319424544293285,0.004405286343612335,63.92857142857143,34,0,6,55,58.15,11.78
3558,108,7,0.07255203801619707,0.0029850746268656717,82.875,22,0,2,30,72.9,10.59
3559,146,10,0.07452345625089657,0.004136504653567736,106.55555555555556,30,1,8,34,62.25,13.07
3560,65,3,0.0723896420998522,0.007594936708860759,98.0,10,0,0,15,70.1,13.29
3561,50,1,0.06987697039600155,0.020761245674740483,71.5,11,0,1,12,88.1,7.2
3562,76,11,0.0669626815871875,0.010330578512396695,79.83333333333333,12,0,1,24,67.85,9.82
3563,60,10,0.06251152923814794,0.014388489208633094,138.33333333333334,11,0,1,17,48.85,16.67
3564,171,24,0.06213901380260456,0.004834810636583401,111.9090909090909,67,0,22,62,44.2,15.8
3565,91,9,0.06454489403875648,0.014354066985645933,68.77777777777777,20,0,1,28,64.6,12.39
3566,64,9,0.06299344306168872,0.014150943396226415,140.66666666666666,11,0,3,17,53.4,16.02
3567,89,15,0.07406651406243164,0.012461059190031152,127.6,16,0,1,32,45.2,16.56
3568,70,6,0.07013601654470254,0.022271714922048998,63.285714285714285,13,0,1,25,68.85,11.54
3569,81,7,0.06820537413176986,0.011787819253438114,126.5,10,0,0,19,60.25,13.55
3570,147,17,0.06745561667507224,0.004940711462450593,91.0909090909091,23,0,0,37,60.0,15.4
3571,120,22,0.060709147837860696,0.00989010989010989,90.1,26,0,7,31,43.85,16.65
3572,175,29,0.06865355714074044,0.005877413937867338,169.28571428571428,30,0,6,48,49.8,17.32
3573,79,9,0.07064068766196424,0.009652509652509652,85.5,15,0,2,22,64.75,11.89
3574,220,16,0.06287842668065491,0.0028208744710860366,77.83333333333333,53,0,8,68,66.85,10.96
3575,55,6,0.06560819017872635,0.020588235294117647,84.25,6,0,0,17,72.6,11.34
3576,106,26,0.06138312182946794,0.006361323155216285,97.375,24,0,5,36,45.3,17.27
3577,58,9,0.058164985007332186,0.018691588785046728,106.25,10,0,0,22,54.35,14.08
3578,78,12,0.06752049615564336,0.009398496240601503,105.6,11,0,1,20,53.25,15.47
3579,87,7,0.07045979581190846,0.007042253521126761,62.22222222222222,17,0,3,25,63.8,10.34
3580,157,21,0.06549406976802111,0.006375227686703097,77.5,29,0,4,52,57.65,14.67
3581,58,7,0.06496568565534082,0.021164021164021163,125.33333333333333,11,0,3,21,55.4,15.31
3582,118,13,0.06868612407085885,0.0063532401524777635,97.5,23,0,2,36,54.05,12.36
3583,58,9,0.06333320920533253,0.015086206896551725,65.42857142857143,17,0,3,23,35.75,16.29
3584,64,12,0.0665557266570629,0.016260162601626018,81.16666666666667,15,0,1,24,40.6,14.91
3585,180,27,0.06477587250789257,0.003286770747740345,120.8,24,0,3,55,56.7,14.31
3586,76,14,0.06578683996317004,0.012773722627737226,48.90909090909091,16,0,1,28,55.4,10.93
3587,69,6,0.06857929396523801,0.01059322033898305,93.6,12,0,1,19,57.4,13.3
3588,81,12,0.0677218101316773,0.005681818181818182,104.8,16,0,1,23,58.7,13.9
3589,195,37,0.06341687528714614,0.008213552361396304,145.2,51,0,10,58,35.75,18.72
3590,58,7,0.06834225738565226,0.005154639175257732,193.5,9,0,1,12,51.55,20.57
3591,126,8,0.06889923342365502,0.008997429305912597,85.55555555555556,23,0,3,31,68.4,12.6
3592,59,9,0.07052631578947367,0.015,132.66666666666666,9,0,0,13,55.0,15.34
3593,105,14,0.0658715098942803,0.00980392156862745,88.375,15,0,2,26,61.6,13.62
3594,137,23,0.0625944925667405,0.004830917874396135,93.18181818181819,25,0,7,48,43.45,15.7
3595,182,26,0.06818821764692909,0.004830917874396135,102.58333333333333,30,0,1,51,59.5,14.21
3596,163,23,0.06315357855139937,0.008856682769726247,123.3,123,0,5,53,50.85,15.84
3597,69,5,0.06269773609927061,0.013043478260869565,64.85714285714286,17,0,1,24,63.2,10.98
3598,88,6,0.06743003375092212,0.007220216606498195,68.375,24,0,5,26,70.75,10.28
3599,86,13,0.06487388624189078,0.009836065573770493,75.375,21,0,5,31,58.05,12.69
3600,187,32,0.07262903007887049,0.005083514887436456,90.86666666666666,41,0,7,48,49.6,13.7
3601,94,12,0.07124534845912062,0.011235955056179775,88.14285714285714,18,0,0,27,67.15,12.17
3602,110,17,0.06478791014873489,0.009009009009009009,96.25,19,0,1,30,49.2,14.25
3603,74,8,0.06847653270349503,0.014989293361884369,92.6,11,0,3,21,65.75,12.41
3604,58,16,0.06729634002361275,0.010330578512396695,96.0,12,0,0,18,28.0,17.05
3605,50,2,0.06422615945805109,0.01644736842105263,75.25,9,0,1,15,73.9,9.0
3606,52,6,0.06262703861974041,0.01694915254237288,87.75,13,0,3,17,55.85,9.82
3607,53,9,0.06903668034297225,0.012376237623762377,100.25,9,0,0,20,38.0,18.15
3608,51,13,0.07057398559989234,0.02072538860103627,192.5,6,0,1,20,31.65,23.53
3609,97,16,0.07379770860512656,0.008547008547008548,116.16666666666667,13,0,0,28,40.95,14.73
3610,92,11,0.058797594996196745,0.01088646967340591,127.8,24,0,2,29,50.45,15.62
3611,77,10,0.07305844003091709,0.009157509157509158,272.5,12,0,2,25,24.5,24.23
3612,94,10,0.07286982112475283,0.00909090909090909,219.33333333333334,17,0,3,23,43.4,21.03
3613,195,23,0.06565671350507414,0.00624512099921936,70.22222222222223,37,0,0,56,63.2,11.37
3614,158,28,0.06677105575326217,0.006222222222222222,124.11111111111111,32,0,1,46,51.25,16.66
3615,64,5,0.06791342952275249,0.009411764705882352,84.2,11,0,1,19,61.9,10.12
3616,61,4,0.065578615948082,0.017721518987341773,65.0,12,0,0,13,64.5,9.33
3617,61,2,0.05597518700966976,0.029556650246305417,80.4,41,0,6,17,50.55,16.0
3618,88,7,0.06729611977662239,0.006932409012131715,63.22222222222222,22,0,2,26,62.1,14.59
3619,147,24,0.06560815668975063,0.003795066413662239,104.5,30,1,8,49,54.15,15.68
3620,87,2,0.06957891420770765,0.011214953271028037,75.57142857142857,17,0,1,21,75.5,9.42
3621,59,13,0.06829522603708944,0.01939655172413793,154.0,6,0,1,19,25.75,20.08
3622,59,15,0.06854330850336465,0.00847457627118644,117.25,12,0,0,15,25.75,22.12
3623,66,9,0.07116440771905072,0.013452914798206279,222.5,10,0,2,23,36.35,21.62
3624,64,4,0.06776470588235294,0.013333333333333334,124.33333333333333,15,0,4,16,70.95,12.27
3625,50,6,0.06762030654958613,0.011204481792717087,70.6,7,0,2,16,62.2,11.4
3626,75,3,0.07041986257590285,0.024553571428571428,55.125,19,0,2,20,81.55,9.08
3627,122,13,0.06379674659411849,0.0036496350364963502,81.3,37,0,8,39,54.4,15.01
3628,130,12,0.06711140836777511,0.008363201911589008,92.11111111111111,32,0,3,33,66.15,11.61
3629,83,13,0.058625470390176286,0.020168067226890758,73.5,23,0,3,38,57.15,12.0
3630,123,17,0.06780240831964972,0.01020408163265306,77.5,24,0,2,37,68.25,10.77
3631,74,16,0.06363060692905778,0.01263537906137184,137.75,11,0,0,25,32.8,17.13
3632,51,9,0.06966431827600499,0.010498687664041995,94.5,10,0,1,16,44.35,15.32
3633,51,5,0.0678920937419521,0.0113314447592068,69.8,17,0,9,20,58.65,12.71
3634,59,8,0.06422156302543984,0.018276762402088774,75.8,9,0,0,21,59.9,12.02
3635,108,22,0.061858573216520656,0.00875,113.42857142857143,26,0,1,37,55.35,14.66
3636,78,13,0.0639364478476584,0.01692047377326565,97.66666666666667,14,0,3,29,38.3,18.02
3637,123,15,0.06539057132575056,0.003500583430571762,106.25,26,0,2,34,51.25,12.89
3638,61,7,0.06353519187106858,0.022388059701492536,99.75,9,0,1,20,59.7,13.33
3639,102,11,0.07344227328678717,0.011041009463722398,104.83333333333333,15,0,0,27,69.4,12.68
3640,204,25,0.06742447162553485,0.0036737692872887582,112.5,46,1,8,53,48.55,15.8
3641,211,34,0.06227746798406559,0.003427004797806717,75.84210526315789,44,0,4,73,55.75,13.43
3642,118,26,0.06639542035293561,0.005434782608695652,152.5,16,0,5,39,25.75,20.76
3643,147,23,0.06566569542724625,0.008955223880597015,110.77777777777777,32,0,2,49,58.5,14.7
3644,104,17,0.0681784823132247,0.005284015852047556,107.28571428571429,16,0,0,37,36.4,17.5
3645,55,7,0.05442740710042823,0.02099737532808399,75.4,21,0,5,16,63.7,10.95
3646,128,11,0.0663425228116238,0.015267175572519083,64.58333333333333,28,0,2,38,79.45,10.12
3647,51,4,0.06727782571182052,0.013114754098360656,75.5,10,0,0,13,79.45,9.04
3648,61,7,0.06409845180053031,0.023094688221709007,71.33333333333333,23,0,7,19,47.7,13.99
3649,58,10,0.06531897265948633,0.03051643192488263,105.75,11,0,1,21,42.65,14.77
3650,76,9,0.07339336070845495,0.006085192697768763,97.8,11,0,0,26,65.35,12.92
3651,77,12,0.06943113630031328,0.009208103130755065,107.8,16,0,1,24,47.6,16.55
3652,138,17,0.06247950577773113,0.0010449320794148381,94.8,47,0,9,58,64.2,11.79
3653,70,3,0.07177852009312682,0.017977528089887642,147.66666666666666,13,0,2,19,51.4,16.75
3654,118,18,0.06478477085236253,0.0012033694344163659,117.85714285714286,25,0,0,27,51.95,16.59
3655,67,10,0.06534335439716164,0.016018306636155607,145.0,11,0,0,14,58.25,17.88
3656,87,2,0.06453488372093022,0.014285714285714285,111.2,16,0,0,28,57.3,12.94
3657,119,15,0.07071276056105416,0.012135922330097087,102.125,24,0,5,37,53.95,14.03
3658,119,13,0.06825178962721404,0.009174311926605505,126.33333333333333,23,0,7,40,50.9,17.25
3659,62,6,0.06371384861950898,0.013477088948787063,92.0,18,0,2,19,70.9,10.07
3660,59,8,0.06462135237591465,0.010025062656641603,99.0,8,0,2,14,65.75,12.02
3661,117,15,0.0647514819881441,0.00819672131147541,90.625,27,0,1,31,63.85,12.49
3662,83,14,0.06224804298611678,0.01155115511551155,100.0,18,1,3,30,36.65,18.44
3663,70,8,0.06440276593729279,0.015217391304347827,114.25,14,0,4,22,66.55,12.46
3664,60,11,0.06726944752557336,0.018912529550827423,105.0,9,0,0,20,48.0,16.0
3665,64,9,0.07327407794697514,0.016317016317016316,60.42857142857143,12,0,2,24,69.85,9.91
3666,179,29,0.0690939336491661,0.001610305958132045,247.6,27,0,4,64,19.5,25.91
3667,92,7,0.06999340388310532,0.005076142131979695,97.66666666666667,17,0,4,27,59.4,12.21
3668,75,8,0.05791077167063144,0.014285714285714285,69.14285714285714,24,0,4,22,71.25,9.67
3669,57,10,0.06041935695681673,0.016355140186915886,142.0,18,0,2,20,32.3,21.64
3670,167,17,0.058629599928717815,0.0068906115417743325,104.63636363636364,54,0,9,64,58.3,13.39
3671,80,14,0.07124646305533675,0.005119453924914676,116.4,11,0,0,26,41.15,17.9
3672,95,12,0.06537093595233975,0.01335559265442404,74.0,23,0,4,29,61.1,10.91
3673,54,9,0.06308177212206906,0.013550135501355014,91.5,11,0,0,18,55.35,13.55
3674,84,11,0.06746975723320711,0.008896797153024912,79.42857142857143,19,0,2,25,60.7,12.74
3675,56,3,0.0697196322196322,0.011363636363636364,49.42857142857143,13,0,1,17,77.1,8.01
3676,204,23,0.06822313643872033,0.004405286343612335,84.1875,39,0,1,53,61.1,13.48
3677,61,6,0.06899293810456351,0.019464720194647202,102.0,12,0,0,19,53.55,13.99
3678,134,14,0.06553650959809636,0.0044004400440044,100.11111111111111,35,0,5,48,61.4,12.84
3679,65,7,0.06399956632514772,0.013953488372093023,70.83333333333333,15,0,4,15,67.55,13.2
3680,64,8,0.060648572816057844,0.013921113689095127,107.0,19,0,3,13,70.4,11.4
3681,56,6,0.06575369075369075,0.02556818181818182,116.66666666666667,9,0,0,14,61.85,13.91
3682,57,6,0.07106227106227106,0.02564102564102564,69.4,9,0,0,15,72.1,13.44
